number,value,datetime_start,datetime_complete,duration,params_Max_iter,params_SearchAgents_no,params_ap,params_e_loss,params_lb,params_s_force,params_ub,state,SearchAgents_no,Max_iter,s_force,e_loss,ap,lb,ub,best_value,record_type
961.0,0.0,2024-04-12 13:01:30.675495,2024-04-12 13:01:31.074493,0 days 00:00:00.398998,50.0,90.0,0.18,0.51,0.0,0.78,30.0,COMPLETE,,,,,,,,,
962.0,0.0,2024-04-12 13:01:31.075494,2024-04-12 13:01:31.339494,0 days 00:00:00.264000,40.0,50.0,0.56,0.39,-30.0,0.5,80.0,COMPLETE,,,,,,,,,
963.0,0.0,2024-04-12 13:01:31.341495,2024-04-12 13:01:31.511520,0 days 00:00:00.170025,10.0,10.0,0.44000000000000006,0.05,-60.0,0.4,100.0,COMPLETE,,,,,,,,,
964.0,0.0,2024-04-12 13:01:31.512494,2024-04-12 13:01:31.796186,0 days 00:00:00.283692,60.0,40.0,0.76,0.29000000000000004,-40.0,0.2,60.0,COMPLETE,,,,,,,,,
965.0,0.0,2024-04-12 13:01:31.797920,2024-04-12 13:01:32.119328,0 days 00:00:00.321408,30.0,100.0,0.7,0.13,-70.0,0.54,0.0,COMPLETE,,,,,,,,,
966.0,0.0,2024-04-12 13:01:32.120305,2024-04-12 13:01:32.315328,0 days 00:00:00.195023,20.0,30.0,1.0,0.77,-20.0,0.82,10.0,COMPLETE,,,,,,,,,
967.0,0.0,2024-04-12 13:01:32.316304,2024-04-12 13:01:32.499304,0 days 00:00:00.183000,30.0,10.0,0.14,0.49,-10.0,0.30000000000000004,50.0,COMPLETE,,,,,,,,,
968.0,0.0,2024-04-12 13:01:32.500305,2024-04-12 13:01:32.881303,0 days 00:00:00.380998,70.0,60.0,0.1,0.6900000000000001,-20.0,0.74,70.0,COMPLETE,,,,,,,,,
969.0,0.0,2024-04-12 13:01:32.882304,2024-04-12 13:01:33.100303,0 days 00:00:00.217999,50.0,20.0,0.74,0.73,-30.0,0.92,90.0,COMPLETE,,,,,,,,,
970.0,0.0,2024-04-12 13:01:33.101332,2024-04-12 13:01:33.397325,0 days 00:00:00.295993,40.0,60.0,0.82,0.45,-40.0,0.72,80.0,COMPLETE,,,,,,,,,
971.0,0.0,2024-04-12 13:01:33.399304,2024-04-12 13:01:33.599328,0 days 00:00:00.200024,20.0,40.0,0.6799999999999999,0.17,-10.0,0.98,20.0,COMPLETE,,,,,,,,,
972.0,0.0,2024-04-12 13:01:33.601304,2024-04-12 13:01:33.813302,0 days 00:00:00.211998,10.0,100.0,0.5,0.87,-20.0,0.66,60.0,COMPLETE,,,,,,,,,
973.0,0.0,2024-04-12 13:01:33.814304,2024-04-12 13:01:34.355029,0 days 00:00:00.540725,80.0,90.0,0.64,0.61,-50.0,0.58,100.0,COMPLETE,,,,,,,,,
974.0,0.0,2024-04-12 13:01:34.357022,2024-04-12 13:01:34.553021,0 days 00:00:00.195999,30.0,20.0,0.72,0.5700000000000001,0.0,0.38,70.0,COMPLETE,,,,,,,,,
975.0,0.0,2024-04-12 13:01:34.554000,2024-04-12 13:01:34.741018,0 days 00:00:00.187018,40.0,10.0,0.8,0.7100000000000001,-20.0,0.52,70.0,COMPLETE,,,,,,,,,
976.0,0.0,2024-04-12 13:01:34.741996,2024-04-12 13:01:35.009028,0 days 00:00:00.267032,60.0,30.0,0.62,0.63,-30.0,0.24000000000000002,30.0,COMPLETE,,,,,,,,,
977.0,0.0,2024-04-12 13:01:35.011029,2024-04-12 13:01:35.583999,0 days 00:00:00.572970,100.0,80.0,0.28,0.06999999999999999,-50.0,1.0,50.0,COMPLETE,,,,,,,,,
978.0,0.0,2024-04-12 13:01:35.584998,2024-04-12 13:01:35.826997,0 days 00:00:00.241999,30.0,50.0,0.84,0.01,-40.0,0.12000000000000001,80.0,COMPLETE,,,,,,,,,
979.0,0.0,2024-04-12 13:01:35.828000,2024-04-12 13:01:36.060500,0 days 00:00:00.232500,30.0,40.0,0.16,0.25,-90.0,0.44000000000000006,40.0,COMPLETE,,,,,,,,,
980.0,0.0,2024-04-12 13:01:36.062179,2024-04-12 13:01:36.259805,0 days 00:00:00.197626,10.0,70.0,0.52,0.11,-20.0,0.9,60.0,COMPLETE,,,,,,,,,
981.0,0.0,2024-04-12 13:01:36.260806,2024-04-12 13:01:36.447806,0 days 00:00:00.187000,40.0,10.0,0.66,0.53,-10.0,0.48,90.0,COMPLETE,,,,,,,,,
982.0,0.0,2024-04-12 13:01:36.448812,2024-04-12 13:01:36.663806,0 days 00:00:00.214994,20.0,50.0,0.88,0.35000000000000003,-30.0,0.28,80.0,COMPLETE,,,,,,,,,
983.0,0.0,2024-04-12 13:01:36.664806,2024-04-12 13:01:36.911827,0 days 00:00:00.247021,50.0,30.0,0.4,0.47000000000000003,-100.0,0.84,60.0,COMPLETE,,,,,,,,,
984.0,0.0,2024-04-12 13:01:36.913808,2024-04-12 13:01:37.444832,0 days 00:00:00.531024,70.0,100.0,0.98,0.05,-10.0,0.16,90.0,COMPLETE,,,,,,,,,
985.0,0.0,2024-04-12 13:01:37.446807,2024-04-12 13:01:37.625831,0 days 00:00:00.179024,30.0,10.0,0.58,0.43,-60.0,0.88,70.0,COMPLETE,,,,,,,,,
986.0,0.0,2024-04-12 13:01:37.627807,2024-04-12 13:01:37.801831,0 days 00:00:00.174024,10.0,20.0,0.78,0.39,-70.0,0.78,20.0,COMPLETE,,,,,,,,,
987.0,0.0,2024-04-12 13:01:37.802808,2024-04-12 13:01:38.119828,0 days 00:00:00.317020,40.0,70.0,0.45999999999999996,0.79,0.0,0.54,100.0,COMPLETE,,,,,,,,,
988.0,0.0,2024-04-12 13:01:38.121806,2024-04-12 13:01:38.388785,0 days 00:00:00.266979,30.0,60.0,0.74,0.87,-30.0,0.36,50.0,COMPLETE,,,,,,,,,
989.0,0.0,2024-04-12 13:01:38.390784,2024-04-12 13:01:38.606783,0 days 00:00:00.215999,20.0,40.0,0.33999999999999997,0.81,-20.0,0.2,60.0,COMPLETE,,,,,,,,,
990.0,0.0,2024-04-12 13:01:38.607784,2024-04-12 13:01:39.245786,0 days 00:00:00.638002,90.0,100.0,0.12000000000000001,0.03,-40.0,0.62,40.0,COMPLETE,,,,,,,,,
991.0,0.0,2024-04-12 13:01:39.247785,2024-04-12 13:01:39.629785,0 days 00:00:00.382000,50.0,80.0,0.94,0.65,-80.0,0.86,80.0,COMPLETE,,,,,,,,,
992.0,0.0,2024-04-12 13:01:39.630784,2024-04-12 13:01:39.938786,0 days 00:00:00.308002,30.0,90.0,0.8,0.75,-20.0,0.14,0.0,COMPLETE,,,,,,,,,
993.0,0.0,2024-04-12 13:01:39.939798,2024-04-12 13:01:40.266679,0 days 00:00:00.326881,100.0,30.0,0.7,0.41000000000000003,-50.0,0.96,70.0,COMPLETE,,,,,,,,,
994.0,0.0,2024-04-12 13:01:40.268084,2024-04-12 13:01:40.456049,0 days 00:00:00.187965,30.0,10.0,0.1,0.8300000000000001,-30.0,0.1,50.0,COMPLETE,,,,,,,,,
995.0,0.0,2024-04-12 13:01:40.457023,2024-04-12 13:01:40.647046,0 days 00:00:00.190023,10.0,50.0,0.9,0.51,-20.0,0.6799999999999999,10.0,COMPLETE,,,,,,,,,
996.0,0.0,2024-04-12 13:01:40.649023,2024-04-12 13:01:40.877045,0 days 00:00:00.228022,60.0,20.0,0.76,0.5700000000000001,-10.0,0.26,100.0,COMPLETE,,,,,,,,,
997.0,0.0,2024-04-12 13:01:40.878046,2024-04-12 13:01:41.135024,0 days 00:00:00.256978,40.0,40.0,0.72,0.29000000000000004,0.0,0.22,30.0,COMPLETE,,,,,,,,,
998.0,0.0,2024-04-12 13:01:41.137022,2024-04-12 13:01:41.337047,0 days 00:00:00.200025,20.0,30.0,0.22,0.37,-40.0,0.76,60.0,COMPLETE,,,,,,,,,
999.0,0.0,2024-04-12 13:01:41.339025,2024-04-12 13:01:41.830043,0 days 00:00:00.491018,70.0,90.0,0.96,0.17,-20.0,0.8,70.0,COMPLETE,,,,,,,,,
,,,,,,,,,,,,,100.0,30.0,0.56,0.45,0.12000000000000001,-30.0,60.0,0.0,best_result
